codium_fragile,latitude,longitude
codium_fragile,41.817289,-70.00363
codium_fragile,41.817289,-70.00363
codium_fragile,41.817289,-70.00363
codium_fragile,41.817289,-70.00363
codium_fragile,41.817289,-70.00363
codium_fragile,41.817289,-70.00363
codium_fragile,41.817289,-70.00363
codium_fragile,41.817289,-70.00363
codium_fragile,41.817289,-70.00363
codium_fragile,41.8348999,-69.97260284
codium_fragile,41.8348999,-69.97260284
codium_fragile,41.8348999,-69.97260284
codium_fragile,41.8348999,-69.97260284
codium_fragile,41.8348999,-69.97260284
codium_fragile,41.8348999,-69.97260284
codium_fragile,41.8348999,-69.97260284
codium_fragile,41.8348999,-69.97260284
codium_fragile,41.8348999,-69.97260284
codium_fragile,41.8348999,-69.97260284
codium_fragile,41.8348999,-69.97260284
codium_fragile,41.8348999,-69.97260284
codium_fragile,41.8348999,-69.97260284
codium_fragile,41.8348999,-69.97260284
codium_fragile,41.8348999,-69.97260284
codium_fragile,41.8348999,-69.97260284
codium_fragile,41.8348999,-69.97260284
codium_fragile,41.8348999,-69.97260284
codium_fragile,41.8348999,-69.97260284
codium_fragile,41.8348999,-69.97260284
codium_fragile,41.8348999,-69.97260284
codium_fragile,41.8348999,-69.97260284
codium_fragile,41.8348999,-69.97260284
codium_fragile,41.8348999,-69.97260284
codium_fragile,41.8348999,-69.97260284
codium_fragile,41.84342,-69.946111
codium_fragile,41.84342,-69.946111
codium_fragile,41.84342,-69.946111
codium_fragile,41.84342,-69.946111
codium_fragile,41.904843,-70.004862
codium_fragile,41.904843,-70.004862
codium_fragile,41.910576,-70.024123
codium_fragile,41.910576,-70.024123
codium_fragile,41.910576,-70.024123
codium_fragile,41.910576,-70.024123
codium_fragile,41.910576,-70.024123
codium_fragile,41.910576,-70.024123
codium_fragile,41.945435,-70.57572
codium_fragile,41.945834,-70.575612
codium_fragile,41.990852,-70.640822
codium_fragile,42.005103,-70.599178
codium_fragile,42.005103,-70.599178
codium_fragile,42.035013,-70.160644
codium_fragile,42.035013,-70.160644
codium_fragile,42.086214,-70.641148
codium_fragile,42.086214,-70.641148
codium_fragile,42.175171,-70.73588
codium_fragile,42.175171,-70.73588
codium_fragile,42.241434,-70.78822
codium_fragile,42.241434,-70.78822
codium_fragile,42.241434,-70.78822
codium_fragile,42.241434,-70.78822
codium_fragile,42.241434,-70.78822
codium_fragile,42.241434,-70.78822
codium_fragile,42.241434,-70.78822
codium_fragile,42.241434,-70.78822
codium_fragile,42.282484,3.282671
codium_fragile,42.32180786,-70.9886322
codium_fragile,42.32180786,-70.9886322
codium_fragile,42.34325027,-71.03500366
codium_fragile,42.420889,-70.906416
codium_fragile,42.420889,-70.906416
codium_fragile,42.50040054,-70.83820343
codium_fragile,42.50040054,-70.83820343
codium_fragile,42.50040054,-70.83820343
codium_fragile,42.50040054,-70.83820343
codium_fragile,42.52111816,-70.88098145
codium_fragile,42.52111816,-70.88098145
codium_fragile,42.52111816,-70.88098145
codium_fragile,42.52111816,-70.88098145
codium_fragile,42.52130127,-70.88179779
codium_fragile,42.52130127,-70.88179779
codium_fragile,42.52130127,-70.88179779
codium_fragile,42.52130127,-70.88179779
codium_fragile,42.52130127,-70.88179779
codium_fragile,42.52132,-70.881895
codium_fragile,42.52132,-70.881895
codium_fragile,42.52133179,-70.88182068
codium_fragile,42.52133179,-70.88182068
codium_fragile,42.52133179,-70.88182068
codium_fragile,42.52133179,-70.88182068
codium_fragile,42.52133179,-70.88182068
codium_fragile,42.52133179,-70.88182068
codium_fragile,42.52133179,-70.88182068
codium_fragile,42.52133179,-70.88182068
codium_fragile,42.52159882,-70.88165283
codium_fragile,42.52159882,-70.88165283
codium_fragile,42.52361,-70.86666
codium_fragile,42.52361,-70.86666
codium_fragile,42.52769852,-70.86630249
codium_fragile,42.52769852,-70.86630249
codium_fragile,42.54029846,-70.88629913
codium_fragile,42.54029846,-70.88629913
codium_fragile,42.54029846,-70.88629913
codium_fragile,42.54029846,-70.88629913
codium_fragile,42.54634857,-70.85549927
codium_fragile,42.54634857,-70.85549927
codium_fragile,42.54634857,-70.85549927
codium_fragile,42.54634857,-70.85549927
codium_fragile,42.5766983,-70.73760223
codium_fragile,42.5766983,-70.73760223
codium_fragile,42.5766983,-70.73760223
codium_fragile,42.5766983,-70.73760223
codium_fragile,42.577008,-70.731992
codium_fragile,42.64119,-70.693373
codium_fragile,42.64119,-70.693373
codium_fragile,42.890081,-70.829473
codium_fragile,42.890081,-70.829473
codium_fragile,42.890081,-70.829473
codium_fragile,42.890081,-70.829473
codium_fragile,42.968142,-70.624757
codium_fragile,42.968142,-70.624757
codium_fragile,42.968142,-70.624757
codium_fragile,42.968142,-70.624757
codium_fragile,42.968142,-70.624757
codium_fragile,42.968142,-70.624757
codium_fragile,42.968142,-70.624757
codium_fragile,42.968142,-70.624757
codium_fragile,42.968739,-70.625907
codium_fragile,42.968739,-70.625907
codium_fragile,42.971544,-70.760023
codium_fragile,42.971544,-70.760023
codium_fragile,42.971544,-70.760023
codium_fragile,42.971544,-70.760023
codium_fragile,42.971544,-70.760023
codium_fragile,42.971544,-70.760023
codium_fragile,42.971544,-70.760023
codium_fragile,42.971544,-70.760023
codium_fragile,42.971544,-70.760023
codium_fragile,42.971544,-70.760023
codium_fragile,42.971544,-70.760023
codium_fragile,42.971544,-70.760023
codium_fragile,42.971544,-70.760023
codium_fragile,42.971544,-70.760023
codium_fragile,42.971544,-70.760023
codium_fragile,42.971544,-70.760023
codium_fragile,42.971544,-70.760023
codium_fragile,42.971544,-70.760023
codium_fragile,42.975754,-70.613498
codium_fragile,42.975754,-70.613498
codium_fragile,42.975754,-70.613498
codium_fragile,42.975754,-70.613498
codium_fragile,42.975754,-70.613498
codium_fragile,42.975754,-70.613498
codium_fragile,42.975754,-70.613498
codium_fragile,42.975754,-70.613498
codium_fragile,42.975754,-70.613498
codium_fragile,42.975754,-70.613498
codium_fragile,42.975754,-70.613498
codium_fragile,42.975754,-70.613498
codium_fragile,42.975754,-70.613498
codium_fragile,42.975754,-70.613498
codium_fragile,42.975754,-70.613498
codium_fragile,42.975754,-70.613498
codium_fragile,42.975754,-70.613498
codium_fragile,42.975754,-70.613498
codium_fragile,42.975754,-70.613498
codium_fragile,42.975754,-70.613498
codium_fragile,42.975754,-70.613498
codium_fragile,42.975754,-70.613498
codium_fragile,42.976812,-70.626384
codium_fragile,42.976812,-70.626384
codium_fragile,42.978982,-70.610914
codium_fragile,42.978982,-70.610914
codium_fragile,42.979798,-70.61044
codium_fragile,42.979798,-70.61044
codium_fragile,42.980901,-70.609777
codium_fragile,42.980901,-70.609777
codium_fragile,42.98222,-70.601451
codium_fragile,42.98222,-70.601451
codium_fragile,42.98244,-70.606429
codium_fragile,42.98244,-70.606429
codium_fragile,42.98244,-70.606429
codium_fragile,42.98244,-70.606429
codium_fragile,42.982534,-70.612365
codium_fragile,42.982534,-70.612365
codium_fragile,42.987647,-70.617511
codium_fragile,42.987647,-70.617511
codium_fragile,42.987647,-70.617511
codium_fragile,42.987647,-70.617511
codium_fragile,42.987647,-70.617511
codium_fragile,42.987647,-70.617511
codium_fragile,42.987647,-70.617511
codium_fragile,42.987647,-70.617511
codium_fragile,42.988417,-70.615
codium_fragile,42.988417,-70.615
codium_fragile,42.988417,-70.615
codium_fragile,42.988417,-70.615
codium_fragile,42.988417,-70.615
codium_fragile,42.988417,-70.615
codium_fragile,42.988417,-70.615
codium_fragile,42.988417,-70.615
codium_fragile,42.988417,-70.615
codium_fragile,42.988417,-70.615
codium_fragile,42.988417,-70.615
codium_fragile,42.988417,-70.615
codium_fragile,42.988417,-70.615
codium_fragile,42.988417,-70.615
codium_fragile,43.004343,-70.604502
codium_fragile,43.004343,-70.604502
codium_fragile,43.005002,-70.604244
codium_fragile,43.005002,-70.604244
codium_fragile,43.016341,-70.73147
codium_fragile,43.016341,-70.73147
codium_fragile,43.016341,-70.73147
codium_fragile,43.016341,-70.73147
codium_fragile,43.039213,-70.714656
codium_fragile,43.039213,-70.714656
codium_fragile,43.039809,-70.715772
codium_fragile,43.039809,-70.715772
codium_fragile,43.043917,-70.712703
codium_fragile,43.043917,-70.712703
codium_fragile,43.043917,-70.712703
codium_fragile,43.043917,-70.712703
codium_fragile,43.043917,-70.712703
codium_fragile,43.043917,-70.712703
codium_fragile,43.043917,-70.712703
codium_fragile,43.043917,-70.712703
codium_fragile,43.057672,-70.712207
codium_fragile,43.057672,-70.712207
codium_fragile,43.057672,-70.712207
codium_fragile,43.057672,-70.712207
codium_fragile,43.057672,-70.712207
codium_fragile,43.057672,-70.712207
codium_fragile,43.058417,-70.862601
codium_fragile,43.058417,-70.862601
codium_fragile,43.058508,-70.728351
codium_fragile,43.058508,-70.728351
codium_fragile,43.058508,-70.728351
codium_fragile,43.058508,-70.728351
codium_fragile,43.058519,-70.712228
codium_fragile,43.058519,-70.712228
codium_fragile,43.06629,-70.691924
codium_fragile,43.06629,-70.691924
codium_fragile,43.06629,-70.691924
codium_fragile,43.06629,-70.691924
codium_fragile,43.072264,-70.753258
codium_fragile,43.072264,-70.753258
codium_fragile,43.072264,-70.753258
codium_fragile,43.072264,-70.753258
codium_fragile,43.072264,-70.753258
codium_fragile,43.072264,-70.753258
codium_fragile,43.072264,-70.753258
codium_fragile,43.072264,-70.753258
codium_fragile,43.072264,-70.753258
codium_fragile,43.072264,-70.753258
codium_fragile,43.072264,-70.753258
codium_fragile,43.072264,-70.753258
codium_fragile,43.072264,-70.753258
codium_fragile,43.072264,-70.753258
codium_fragile,43.072264,-70.753258
codium_fragile,43.072264,-70.753258
codium_fragile,43.072264,-70.753258
codium_fragile,43.072264,-70.753258
codium_fragile,43.076748,-70.665194
codium_fragile,43.076748,-70.665194
codium_fragile,43.077313,-70.766322
codium_fragile,43.077313,-70.766322
codium_fragile,43.077313,-70.766322
codium_fragile,43.077313,-70.766322
codium_fragile,43.077313,-70.766322
codium_fragile,43.077313,-70.766322
codium_fragile,43.077313,-70.766322
codium_fragile,43.077313,-70.766322
codium_fragile,43.085987,-70.6597
codium_fragile,43.085987,-70.6597
codium_fragile,43.085987,-70.6597
codium_fragile,43.085987,-70.6597
codium_fragile,43.085987,-70.6597
codium_fragile,43.085987,-70.6597
codium_fragile,43.085987,-70.6597
codium_fragile,43.085987,-70.6597
codium_fragile,43.085987,-70.6597
codium_fragile,43.085987,-70.6597
codium_fragile,43.085987,-70.6597
codium_fragile,43.085987,-70.6597
codium_fragile,43.085987,-70.6597
codium_fragile,43.085987,-70.6597
codium_fragile,43.08778,-70.661836
codium_fragile,43.08778,-70.661836
codium_fragile,43.08778,-70.661836
codium_fragile,43.08778,-70.661836
codium_fragile,43.098128,-70.666993
codium_fragile,43.098128,-70.666993
codium_fragile,43.098128,-70.666993
codium_fragile,43.098128,-70.666993
codium_fragile,43.098128,-70.666993
codium_fragile,43.098128,-70.666993
codium_fragile,43.098128,-70.666993
codium_fragile,43.098128,-70.666993
codium_fragile,43.098128,-70.666993
codium_fragile,43.098128,-70.666993
codium_fragile,43.098128,-70.666993
codium_fragile,43.098128,-70.666993
codium_fragile,43.098128,-70.666993
codium_fragile,43.098128,-70.666993
codium_fragile,43.098128,-70.666993
codium_fragile,43.098128,-70.666993
codium_fragile,43.098128,-70.666993
codium_fragile,43.098128,-70.666993
codium_fragile,43.098128,-70.666993
codium_fragile,43.098128,-70.666993
codium_fragile,43.098128,-70.666993
codium_fragile,43.098128,-70.666993
codium_fragile,43.098128,-70.666993
codium_fragile,43.098128,-70.666993
codium_fragile,43.098128,-70.666993
codium_fragile,43.098128,-70.666993
codium_fragile,43.098128,-70.666993
codium_fragile,43.098128,-70.666993
codium_fragile,43.098128,-70.666993
codium_fragile,43.098128,-70.666993
codium_fragile,43.098128,-70.666993
codium_fragile,43.098128,-70.666993
codium_fragile,43.098128,-70.666993
codium_fragile,43.098128,-70.666993
codium_fragile,43.098128,-70.666993
codium_fragile,43.098128,-70.666993
codium_fragile,43.098128,-70.666993
codium_fragile,43.098128,-70.666993
codium_fragile,43.098128,-70.666993
codium_fragile,43.098128,-70.666993
codium_fragile,43.098261,-70.657073
codium_fragile,43.098261,-70.657073
codium_fragile,43.098261,-70.657073
codium_fragile,43.098261,-70.657073
codium_fragile,43.098261,-70.657073
codium_fragile,43.098261,-70.657073
codium_fragile,43.098512,-70.656215
codium_fragile,43.098512,-70.656215
codium_fragile,43.098512,-70.656215
codium_fragile,43.098512,-70.656215
codium_fragile,43.09917,-70.661107
codium_fragile,43.09917,-70.661107
codium_fragile,43.099233,-70.660721
codium_fragile,43.099233,-70.660721
codium_fragile,43.099264,-70.662008
codium_fragile,43.099264,-70.662008
codium_fragile,43.099295,-70.661322
codium_fragile,43.099295,-70.661322
codium_fragile,43.099295,-70.661322
codium_fragile,43.099295,-70.661322
codium_fragile,43.099295,-70.661322
codium_fragile,43.099295,-70.661322
codium_fragile,43.099295,-70.661322
codium_fragile,43.099295,-70.661322
codium_fragile,43.099295,-70.661322
codium_fragile,43.099295,-70.661322
codium_fragile,43.099483,-70.660807
codium_fragile,43.099483,-70.660807
codium_fragile,43.100079,-70.660549
codium_fragile,43.100079,-70.660549
codium_fragile,43.100079,-70.660549
codium_fragile,43.100079,-70.660549
codium_fragile,43.100079,-70.660549
codium_fragile,43.100079,-70.660549
codium_fragile,43.100705,-70.662437
codium_fragile,43.100705,-70.662437
codium_fragile,43.100705,-70.662437
codium_fragile,43.100705,-70.662437
codium_fragile,43.100705,-70.662437
codium_fragile,43.100705,-70.662437
codium_fragile,43.101175,-70.662352
codium_fragile,43.101175,-70.662352
codium_fragile,43.101175,-70.662352
codium_fragile,43.101175,-70.662352
codium_fragile,43.163752,-70.617536
codium_fragile,43.163752,-70.617536
codium_fragile,43.165517,-70.592718
codium_fragile,43.165517,-70.592718
codium_fragile,43.165705,-70.592418
codium_fragile,43.165705,-70.592418
codium_fragile,43.291,-5.9928
codium_fragile,43.31,-2.32
codium_fragile,43.31,-2.32
codium_fragile,43.3451004,-70.49160004
codium_fragile,43.39,-1.83
codium_fragile,43.39,-1.83
codium_fragile,43.443567,-70.339537
codium_fragile,43.443567,-70.339537
codium_fragile,43.443567,-70.339537
codium_fragile,43.443567,-70.339537
codium_fragile,43.475762,-70.38436
codium_fragile,43.475762,-70.38436
codium_fragile,43.505,-70.31222
codium_fragile,43.505,-70.31222
codium_fragile,43.505,-70.31222
codium_fragile,43.505,-70.31222
codium_fragile,43.505,-70.31222
codium_fragile,43.505,-70.31222
codium_fragile,43.541256,-70.334703
codium_fragile,43.541256,-70.334703
codium_fragile,43.541256,-70.334703
codium_fragile,43.541256,-70.334703
codium_fragile,43.544351,-70.335108
codium_fragile,43.544351,-70.335108
codium_fragile,43.544818,-70.338627
codium_fragile,43.544818,-70.338627
codium_fragile,43.562887,-70.27254
codium_fragile,43.562887,-70.27254
codium_fragile,43.564248,-70.272877
codium_fragile,43.564248,-70.272877
codium_fragile,43.689585,-70.154337
codium_fragile,43.689585,-70.154337
codium_fragile,43.69439,-70.09929
codium_fragile,43.69439,-70.09929
codium_fragile,43.694745,-70.109017
codium_fragile,43.694745,-70.109017
codium_fragile,43.704263,-69.854765
codium_fragile,43.704263,-69.854765
codium_fragile,43.704263,-69.854765
codium_fragile,43.704263,-69.854765
codium_fragile,43.704263,-69.854765
codium_fragile,43.704263,-69.854765
codium_fragile,43.704263,-69.854765
codium_fragile,43.704263,-69.854765
codium_fragile,43.71056,-69.83194
codium_fragile,43.71056,-69.83194
codium_fragile,43.713792,-70.003241
codium_fragile,43.713792,-70.003241
codium_fragile,43.713792,-70.003241
codium_fragile,43.713792,-70.003241
codium_fragile,43.713792,-70.003241
codium_fragile,43.713792,-70.003241
codium_fragile,43.713792,-70.003241
codium_fragile,43.713792,-70.003241
codium_fragile,43.713792,-70.003241
codium_fragile,43.713792,-70.003241
codium_fragile,43.713792,-70.003241
codium_fragile,43.713792,-70.003241
codium_fragile,43.713792,-70.003241
codium_fragile,43.713792,-70.003241
codium_fragile,43.713792,-70.003241
codium_fragile,43.713792,-70.003241
codium_fragile,43.71779,-70.002472
codium_fragile,43.71779,-70.002472
codium_fragile,43.719044,-69.851069
codium_fragile,43.719044,-69.851069
codium_fragile,43.721017,-69.898847
codium_fragile,43.721017,-69.898847
codium_fragile,43.724017,-69.993341
codium_fragile,43.724017,-69.993341
codium_fragile,43.724017,-69.993341
codium_fragile,43.724017,-69.993341
codium_fragile,43.724017,-69.993341
codium_fragile,43.724017,-69.993341
codium_fragile,43.724017,-69.993341
codium_fragile,43.724017,-69.993341
codium_fragile,43.724017,-69.993341
codium_fragile,43.724017,-69.993341
codium_fragile,43.724017,-69.993341
codium_fragile,43.724017,-69.993341
codium_fragile,43.726918,-69.937214
codium_fragile,43.726918,-69.937214
codium_fragile,43.726918,-69.937214
codium_fragile,43.726918,-69.937214
codium_fragile,43.726918,-69.937214
codium_fragile,43.726918,-69.937214
codium_fragile,43.73389,-69.97139
codium_fragile,43.73389,-69.97139
codium_fragile,43.73389,-69.97139
codium_fragile,43.73389,-69.97139
codium_fragile,43.735388,-70.021778
codium_fragile,43.735388,-70.021778
codium_fragile,43.735388,-70.021778
codium_fragile,43.735388,-70.021778
codium_fragile,43.735388,-70.021778
codium_fragile,43.735388,-70.021778
codium_fragile,43.735388,-70.021778
codium_fragile,43.735388,-70.021778
codium_fragile,43.735388,-70.021778
codium_fragile,43.735388,-70.021778
codium_fragile,43.735388,-70.021778
codium_fragile,43.735388,-70.021778
codium_fragile,43.735758,-69.995098
codium_fragile,43.735758,-69.995098
codium_fragile,43.739035,-70.041393
codium_fragile,43.739035,-70.041393
codium_fragile,43.739035,-70.041393
codium_fragile,43.739035,-70.041393
codium_fragile,43.739035,-70.041393
codium_fragile,43.739035,-70.041393
codium_fragile,43.739035,-70.041393
codium_fragile,43.739035,-70.041393
codium_fragile,43.743828,-70.031322
codium_fragile,43.743828,-70.031322
codium_fragile,43.74482,-70.034515
codium_fragile,43.74482,-70.034515
codium_fragile,43.75201,-70.140017
codium_fragile,43.75201,-70.140017
codium_fragile,43.75846,-70.025395
codium_fragile,43.75846,-70.025395
codium_fragile,43.759838,-70.125979
codium_fragile,43.759838,-70.125979
codium_fragile,43.775046,-69.867795
codium_fragile,43.775046,-69.867795
codium_fragile,43.779316,-69.726578
codium_fragile,43.779316,-69.726578
codium_fragile,43.779316,-69.726578
codium_fragile,43.779316,-69.726578
codium_fragile,43.779316,-69.726578
codium_fragile,43.779316,-69.726578
codium_fragile,43.779316,-69.726578
codium_fragile,43.779316,-69.726578
codium_fragile,43.779316,-69.726578
codium_fragile,43.779316,-69.726578
codium_fragile,43.807185,-69.993304
codium_fragile,43.807185,-69.993304
codium_fragile,43.813554,-69.59772
codium_fragile,43.813554,-69.59772
codium_fragile,43.813554,-69.59772
codium_fragile,43.813554,-69.59772
codium_fragile,43.813554,-69.59772
codium_fragile,43.813554,-69.59772
codium_fragile,43.813554,-69.59772
codium_fragile,43.813554,-69.59772
codium_fragile,43.813554,-69.59772
codium_fragile,43.813554,-69.59772
codium_fragile,43.813554,-69.59772
codium_fragile,43.813554,-69.59772
codium_fragile,43.813554,-69.59772
codium_fragile,43.813554,-69.59772
codium_fragile,43.813554,-69.59772
codium_fragile,43.813554,-69.59772
codium_fragile,43.822862,-70.026796
codium_fragile,43.822862,-70.026796
codium_fragile,43.822862,-70.026796
codium_fragile,43.822862,-70.026796
codium_fragile,43.827251,-69.622544
codium_fragile,43.827251,-69.622544
codium_fragile,43.827251,-69.622544
codium_fragile,43.827251,-69.622544
codium_fragile,43.827274,-69.649403
codium_fragile,43.827274,-69.649403
codium_fragile,43.835205,-69.58959
codium_fragile,43.835205,-69.58959
codium_fragile,43.835778,-69.553623
codium_fragile,43.835778,-69.553623
codium_fragile,43.835778,-69.553623
codium_fragile,43.835778,-69.553623
codium_fragile,43.836923,-69.551231
codium_fragile,43.836923,-69.551231
codium_fragile,43.836923,-69.551231
codium_fragile,43.836923,-69.551231
codium_fragile,43.843357,-69.565339
codium_fragile,43.843357,-69.565339
codium_fragile,43.843762,-69.653654
codium_fragile,43.843762,-69.653654
codium_fragile,43.8515,-69.625483
codium_fragile,43.8515,-69.625483
codium_fragile,43.8515,-69.625483
codium_fragile,43.8515,-69.625483
codium_fragile,43.8515,-69.625483
codium_fragile,43.8515,-69.625483
codium_fragile,43.858728,-70.009728
codium_fragile,43.858728,-70.009728
codium_fragile,43.858728,-70.009728
codium_fragile,43.858728,-70.009728
codium_fragile,43.862603,-69.947567
codium_fragile,43.862603,-69.947567
codium_fragile,43.862603,-69.947567
codium_fragile,43.862603,-69.947567
codium_fragile,43.862603,-69.947567
codium_fragile,43.862603,-69.947567
codium_fragile,43.864505,-69.588013
codium_fragile,43.864505,-69.588013
codium_fragile,43.864505,-69.588013
codium_fragile,43.864505,-69.588013
codium_fragile,43.864505,-69.588013
codium_fragile,43.864505,-69.588013
codium_fragile,43.867751,-69.99333
codium_fragile,43.867751,-69.99333
codium_fragile,43.867751,-69.99333
codium_fragile,43.867751,-69.99333
codium_fragile,43.881176,-69.482329
codium_fragile,43.881176,-69.482329
codium_fragile,44.45103,-64.3834
codium_fragile,44.470342,-63.786525
codium_fragile,44.470342,-63.786525
codium_fragile,44.483333,-63.915833
codium_fragile,44.483333,-63.915833
codium_fragile,44.498408,-63.920725
codium_fragile,44.498408,-63.920725
codium_fragile,44.6435,-64.0174
codium_fragile,44.895882,-67.156664
codium_fragile,44.895882,-67.156664
codium_fragile,45.502277,13.558883
codium_fragile,45.527778,13.570556
codium_fragile,45.542595,13.63877
codium_fragile,45.542595,13.63877
codium_fragile,48.356617,-4.43889
codium_fragile,48.383333,-124.6
codium_fragile,48.450277,-122.963255
codium_fragile,48.457891,-122.95707
codium_fragile,48.800704,-3.574172
codium_fragile,49.957163,-6.348742
codium_fragile,50.182735,-4.973827
codium_fragile,50.311183,-4.084535
codium_fragile,50.595572,-2.459245
codium_fragile,50.599539,-2.452163
codium_fragile,50.599539,-2.452163
codium_fragile,50.602889,-2.122134
codium_fragile,50.603593,-3.648517
codium_fragile,50.608249,-1.950881
codium_fragile,50.609566,-2.141781
codium_fragile,50.610406,-2.514084
codium_fragile,50.611286,-2.132091
codium_fragile,50.611286,-2.132091
codium_fragile,50.621532,-2.246226
codium_fragile,50.687777,-1.071916
codium_fragile,50.687777,-1.071916
codium_fragile,50.687777,-1.071916
codium_fragile,50.688851,-1.071287
codium_fragile,50.701689,-1.097159
codium_fragile,50.710428,-1.885443
codium_fragile,50.740384,-1.094644
codium_fragile,50.753775,-0.756846
codium_fragile,50.753775,-0.756846
codium_fragile,50.753775,-0.756846
codium_fragile,50.762481,-0.755198
codium_fragile,50.777379,-0.694876
codium_fragile,50.783882,-1.285022
codium_fragile,50.789427,-0.618823
codium_fragile,50.801812,-0.056612
codium_fragile,50.810596,-0.092984
codium_fragile,51.211831,-4.115679
codium_fragile,51.211831,-4.115679
codium_fragile,51.393091,1.402474
codium_fragile,51.416667,4.15
codium_fragile,51.416667,4.15
codium_fragile,51.512256,0.601488
codium_fragile,51.516667,4
codium_fragile,51.53,4
codium_fragile,51.53,4
codium_fragile,51.53,4
codium_fragile,51.53,4
codium_fragile,51.53,4
codium_fragile,51.53,4
codium_fragile,51.53,4
codium_fragile,51.53,4
codium_fragile,51.53,4
codium_fragile,51.53,4
codium_fragile,51.53,4
codium_fragile,51.53,4
codium_fragile,51.53,4
codium_fragile,51.53,4
codium_fragile,51.53,4
codium_fragile,51.742656,-10.139523
codium_fragile,52.84472,-9.44429
codium_fragile,52.956281,4.760797
codium_fragile,52.956281,4.760797
codium_fragile,52.956281,4.760797
codium_fragile,53.15711,-9.11457
codium_fragile,53.15718,-9.11438
codium_fragile,53.236117,-9.599898
codium_fragile,53.365834,-8.929307
codium_fragile,53.397097,-9.916706
codium_fragile,53.800423,-9.951897
codium_fragile,54.163,-2.8969
codium_fragile,54.42751,-5.55117
codium_fragile,55.983556,-5.654764
codium_fragile,56.495,-6.12
codium_fragile,56.820093,9.131913
codium_fragile,57.111778,-7.392278
codium_fragile,57.238194,-7.450222
codium_fragile,57.319957,-7.333693
codium_fragile,57.34176,-5.64433
codium_fragile,57.599556,-7.543278
codium_fragile,57.612,-7.515778
codium_fragile,57.615068,10.172671
codium_fragile,57.834472,-7.026056
codium_fragile,58.24922,11.442056
codium_fragile,58.24931,11.442871
codium_fragile,58.24931,11.442871
codium_fragile,58.739513,-2.9720066
codium_fragile,58.845033,-3.191483
codium_fragile,58.8495,-3.012833
codium_fragile,58.8495,-3.012833
codium_fragile,58.8495,-3.012833
codium_fragile,58.856917,-3.103783
codium_fragile,58.856917,-3.1037807
codium_fragile,58.856917,-3.103783
codium_fragile,58.916348,-3.3122672
codium_fragile,58.917154,-3.185061
codium_fragile,58.917154,-3.185061
codium_fragile,58.964401,-3.2942519
codium_fragile,58.964775,-3.2945268
codium_fragile,58.964775,-3.2945268
codium_fragile,58.984845,-2.9596672
codium_fragile,59.089598,-3.0424515
